t_s,stamp_s,t_true,latency_s,period_s,stamp_err_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
3.3500,3.3000,3.3000,0.0500,0.1000,0.0000,242.485,179.185,17.502,5.824,0.1614,2.0980,-1.1024,15.6688,13.9151,8.7078,22.0259,17.4179,6.0000,7.7330,61.1484,-20.0875
3.4500,3.4000,3.4000,0.0500,0.1000,0.0000,241.912,180.598,17.229,5.460,1.5106,2.8274,-0.5123,15.8257,14.2012,8.6591,22.3127,17.9449,6.0000,7.9345,60.0135,-19.1817
3.5500,3.5000,3.5000,0.0500,0.1000,0.0000,242.634,179.211,16.677,5.195,2.7144,3.5149,0.0131,16.1022,14.5559,8.6625,22.5812,18.4814,6.0000,8.0165,58.7922,-19.0033
3.6500,3.6000,3.6000,0.0500,0.1000,0.0000,241.397,180.219,16.511,5.404,3.7877,4.1712,0.4597,16.4856,14.9761,8.7101,22.8310,19.0269,6.0000,7.9877,57.4507,-19.4371
3.7500,3.7000,3.7000,0.0500,0.1000,0.0000,241.369,178.988,16.700,5.513,4.7420,4.8059,0.8166,16.9638,15.4598,8.7929,23.0616,19.5808,6.0000,7.8578,55.9535,-20.4159
3.8500,3.8000,3.8000,0.0500,0.1000,0.0000,239.486,179.760,17.016,6.156,5.5862,5.4281,1.0662,17.5259,16.0057,8.8998,23.2728,20.1424,6.0000,7.6366,54.2587,-21.8999
3.9500,3.9000,3.9000,0.0500,0.1000,0.0000,239.338,178.797,17.180,6.539,6.3266,6.0463,1.1688,18.1616,16.6134,9.0156,23.4642,20.7110,6.0000,7.3323,52.3114,-23.8491
4.0500,4.0000,4.0000,0.0500,0.1000,0.0000,238.109,179.305,18.524,7.224,6.9570,6.6600,1.0060,18.8590,17.2818,9.1109,23.6357,21.2859,6.0000,6.9483,50.0341,-26.1342
4.1500,4.1000,4.1000,0.0500,0.1000,0.0000,237.716,179.495,19.051,8.691,7.1524,6.9231,-0.0452,19.5579,17.9562,9.1018,23.7869,21.8665,6.0000,6.5230,47.2484,-27.8975
4.2500,4.2000,4.2000,0.0500,0.1000,0.0000,239.063,178.007,19.653,9.644,5.6301,5.2629,-0.8938,20.1130,18.4727,9.0140,23.9178,22.4521,6.0000,6.2575,43.7214,-28.2765
4.3500,4.3000,4.3000,0.0500,0.1000,0.0000,241.015,179.528,19.997,9.630,4.0667,3.3940,-0.8881,20.5135,18.8036,8.9274,24.0283,23.0418,6.0000,6.2172,39.6774,-27.5711
4.4500,4.4000,4.4000,0.0500,0.1000,0.0000,242.194,178.271,20.279,9.356,2.7446,1.6495,-0.5473,20.7831,18.9612,8.8769,24.1184,23.6349,6.0000,6.4044,35.5211,-26.1909
4.5500,4.5000,4.5000,0.0500,0.1000,0.0000,241.031,179.241,19.269,8.298,1.7216,0.1679,0.2508,20.9586,18.9854,8.9143,24.1881,24.2308,6.0000,6.7975,31.6288,-24.9159
4.6500,4.6000,4.6000,0.0500,0.1000,0.0000,242.236,180.182,18.205,7.534,1.9127,0.8938,1.2516,21.1524,19.0824,9.0358,24.2376,24.8288,6.0000,7.1773,28.2406,-24.5756
4.7500,4.7000,4.7000,0.0500,0.1000,0.0000,241.930,178.506,16.773,6.820,2.4188,2.3787,1.0450,21.3959,19.3268,9.1379,24.2670,25.4280,6.0000,7.4205,25.2100,-24.5825
4.8500,4.8000,4.8000,0.0500,0.1000,0.0000,241.281,179.338,16.806,6.877,2.7933,3.7313,0.6334,21.6763,19.7059,9.1988,24.2766,26.0279,6.0000,7.5304,22.3668,-24.7101
4.9500,4.9000,4.9000,0.0500,0.1000,0.0000,241.392,180.153,16.461,6.763,3.0534,4.9643,0.1777,21.9823,20.2078,9.2144,24.2666,26.6278,6.0000,7.5174,19.5956,-24.8865
5.0500,5.0000,5.0000,0.0500,0.1000,0.0000,240.511,179.915,16.044,6.890,3.2131,6.0936,-0.2693,22.3038,20.8222,9.1855,24.2373,27.2271,6.0000,7.3929,16.8086,-25.0878
5.1500,5.1000,5.1000,0.0500,0.1000,0.0000,240.971,179.548,16.820,7.117,3.2823,7.1341,-0.6742,22.6318,21.5403,9.1165,24.1891,27.8251,6.0000,7.1686,13.9292,-25.3198
5.2500,5.2000,5.2000,0.0500,0.1000,0.0000,239.542,178.003,17.004,7.534,3.2678,8.1033,-0.9896,22.9580,22.3552,9.0175,24.1225,28.4214,6.0000,6.8571,10.8810,-25.6368
5.3500,5.3000,5.3000,0.0500,0.1000,0.0000,240.035,179.260,17.137,8.080,3.1732,9.0186,-0.9691,23.2727,23.2426,8.9382,24.0380,29.0154,6.0000,6.5046,7.5680,-26.3566
5.4500,5.4000,5.4000,0.0500,0.1000,0.0000,240.189,179.717,17.280,8.498,2.8337,7.4006,0.1243,23.5547,23.9701,8.9512,23.9359,29.6066,6.0000,6.3553,3.8876,-27.1594
5.5500,5.5000,5.5000,0.0500,0.1000,0.0000,239.970,180.189,17.452,8.254,2.5382,5.0211,0.4899,23.8079,24.4616,8.9997,23.8169,30.1947,6.0000,6.4520,0.1088,-27.2023
5.6500,5.6000,5.6000,0.0500,0.1000,0.0000,241.321,179.928,16.615,7.929,2.3657,2.8575,0.3501,24.0413,24.7762,9.0226,23.6816,30.7792,6.0000,6.7128,-3.4137,-26.2783
5.7500,5.7000,5.7000,0.0500,0.1000,0.0000,240.096,178.783,15.528,7.142,1.9975,4.0129,-0.2334,24.2387,25.1838,9.0000,23.5306,31.3598,6.0000,6.8852,-6.5270,-25.3613
5.8500,5.8000,5.8000,0.0500,0.1000,0.0000,240.240,178.180,15.495,6.974,1.5612,5.3319,-0.2232,24.3924,25.7227,8.9785,23.3644,31.9364,6.0000,6.9499,-9.3796,-24.9115
5.9500,5.9000,5.9000,0.0500,0.1000,0.0000,239.438,178.254,15.531,6.907,1.0908,6.5100,-0.1062,24.4990,26.3787,8.9688,23.1838,32.5085,6.0000,6.9197,-12.0940,-24.9390
6.0500,6.0000,6.0000,0.0500,0.1000,0.0000,240.380,180.133,15.993,6.643,0.5941,7.5561,0.0572,24.5558,27.1387,8.9754,22.9895,33.0761,6.0000,6.8061,-14.7616,-25.4473
6.1500,6.1000,6.1000,0.0500,0.1000,0.0000,240.062,180.566,16.153,6.689,0.0752,8.4820,0.2284,24.5605,27.9908,8.9986,22.7821,33.6391,6.0000,6.6197,-17.4599,-26.4439
6.2500,6.2000,6.2000,0.0500,0.1000,0.0000,239.380,181.050,15.873,6.972,-0.2406,8.6608,0.0910,24.5431,28.8351,9.0097,22.5623,34.1974,6.0000,6.4418,-20.2546,-27.3463
6.3501,6.3000,6.3000,0.0500,0.1000,0.0000,238.086,179.510,15.571,7.260,0.3749,6.2672,-0.0752,24.5838,29.4514,9.0021,22.3309,34.7510,6.0000,6.4758,-23.0278,-27.1146
6.4501,6.4001,6.4001,0.0500,0.1000,0.0000,238.621,179.878,14.865,6.982,1.0093,4.0879,-0.0690,24.6660,29.8988,8.9972,22.0885,35.2999,6.0000,6.6753,-25.5295,-26.1923
6.5501,6.5001,6.5001,0.0500,0.1000,0.0000,240.464,178.447,15.370,6.497,0.1835,5.2471,0.0370,24.6804,30.4284,9.0008,21.8360,35.8441,6.0000,6.7961,-27.7261,-25.7249
6.6501,6.6001,6.6001,0.0500,0.1000,0.0000,240.530,178.795,14.847,6.471,-0.6198,6.2766,0.0295,24.6146,31.0604,9.0036,21.5740,36.3839,6.0000,6.8094,-29.7500,-25.6971
6.7501,6.7001,6.7001,0.0500,0.1000,0.0000,239.711,179.089,15.039,6.757,-1.3944,7.1818,0.0018,24.4715,31.7823,9.0035,21.3033,36.9193,6.0000,6.7237,-31.6802,-26.0495
6.8501,6.8001,6.8001,0.0500,0.1000,0.0000,240.217,179.257,16.323,7.295,-2.1394,7.9746,-0.0374,24.2540,32.5831,8.9995,21.0246,37.4507,6.0000,6.5484,-33.5790,-26.7647
6.9501,6.9001,6.9001,0.0500,0.1000,0.0000,241.408,180.500,16.805,7.714,-1.9231,7.2241,-0.0337,24.0676,33.2948,8.9965,20.7387,37.9782,6.0000,6.4619,-35.4215,-27.1231
7.0501,7.0001,7.0001,0.0500,0.1000,0.0000,242.166,179.394,16.405,7.975,-0.7798,5.1080,0.0294,23.9928,33.7993,9.0007,20.4463,38.5021,6.0000,6.5924,-37.0375,-26.5838
7.1501,7.1001,7.1001,0.0500,0.1000,0.0000,240.487,177.918,16.384,7.519,-0.9268,4.9145,0.0873,23.8956,34.2951,9.0088,20.1481,39.0227,6.0000,6.7237,-38.4183,-26.1011
7.2501,7.2001,7.2001,0.0500,0.1000,0.0000,241.541,179.781,15.780,7.086,-1.8636,5.8229,-0.0258,23.7050,34.8812,9.0060,19.8448,39.5404,6.0000,6.7384,-39.6560,-26.0129
7.3501,7.3001,7.3001,0.0500,0.1000,0.0000,239.763,180.593,15.813,7.357,-2.7383,6.6259,-0.0894,23.4272,35.5472,8.9974,19.5372,40.0556,6.0000,6.6486,-40.8025,-26.3100
7.4501,7.4001,7.4001,0.0500,0.1000,0.0000,241.187,180.267,16.660,7.416,-3.5373,7.3153,0.0705,23.1019,36.2425,9.0041,19.2261,40.5686,6.0000,6.5210,-41.8736,-26.9326
7.5501,7.5001,7.5001,0.0500,0.1000,0.0000,239.948,179.638,17.171,7.410,-2.1257,5.3212,0.0497,22.8954,36.7663,9.0057,18.9120,41.0798,6.0000,6.5780,-42.7374,-26.6961
7.6501,7.6001,7.6001,0.0500,0.1000,0.0000,239.819,179.737,17.182,7.425,-1.7860,4.6444,-0.2835,22.7124,37.2345,8.9811,18.5958,41.5897,6.0000,6.6756,-43.4031,-26.0386
7.7501,7.7001,7.7001,0.0500,0.1000,0.0000,241.106,180.809,17.713,7.591,-2.7220,5.4736,0.0841,22.4359,37.7856,8.9902,18.2781,42.0987,6.0000,6.6780,-43.9664,-26.1166
7.8501,7.8001,7.8001,0.0500,0.1000,0.0000,239.472,179.582,17.042,8.018,-3.5935,6.2308,0.2547,22.0733,38.4112,9.0101,17.9597,42.6073,6.0000,6.5841,-44.4498,-26.7121
7.9501,7.9001,7.9001,0.0500,0.1000,0.0000,238.138,179.842,18.081,8.186,-3.2599,5.6495,-0.2996,21.7544,38.9674,8.9855,17.6412,43.1158,6.0000,6.5424,-44.7743,-26.6556
8.0501,8.0001,8.0001,0.0500,0.1000,0.0000,238.467,179.650,17.838,8.128,-1.9904,4.0476,0.3880,21.5334,39.3956,9.0148,17.3234,43.6247,6.0000,6.6677,-44.8872,-26.3963
8.1501,8.1001,8.1001,0.0500,0.1000,0.0000,238.557,178.808,17.085,7.680,-2.9200,4.8963,0.1955,21.2375,39.8888,9.0314,17.0071,44.1346,6.0000,6.6986,-44.9133,-26.4232
8.2501,8.2001,8.2001,0.0500,0.1000,0.0000,240.368,178.948,16.842,7.823,-3.7467,5.6486,-0.3229,20.8590,40.4572,8.9982,16.6928,44.6457,6.0000,6.6069,-44.8646,-26.4971
8.3501,8.3001,8.3001,0.0500,0.1000,0.0000,239.286,178.021,17.970,8.137,-3.7439,5.5006,-0.0302,20.4936,40.9965,8.9934,16.3814,45.1585,6.0000,6.5540,-44.6735,-26.6818
8.4501,8.4001,8.4001,0.0500,0.1000,0.0000,239.663,179.424,17.769,8.210,-2.4478,3.9270,0.0951,20.2282,41.4120,9.0036,16.0735,45.6735,6.0000,6.6487,-44.2898,-26.3699
8.5501,8.5001,8.5001,0.0500,0.1000,0.0000,241.035,180.373,17.236,7.866,-3.3442,4.8310,-0.0816,19.8899,41.8991,8.9964,15.7699,46.1910,6.0000,6.6434,-43.8465,-26.3233
8.6501,8.6001,8.6001,0.0500,0.1000,0.0000,240.136,181.455,17.981,7.834,-4.1481,5.6613,0.0626,19.4921,42.4451,9.0075,15.4713,46.7114,6.0000,6.5707,-43.3207,-26.7461
8.7501,8.7001,8.7001,0.0500,0.1000,0.0000,239.873,180.598,17.259,7.709,-2.9609,4.1896,-0.1738,19.1873,42.8741,8.9896,15.1784,47.2350,6.0000,6.6174,-42.6087,-26.3692
8.8501,8.8001,8.8001,0.0500,0.1000,0.0000,241.310,179.519,17.191,7.660,-3.3615,4.6150,0.0842,18.8473,43.3402,8.9981,14.8919,47.7622,6.0000,6.6295,-41.8287,-26.3991
8.9501,8.9001,8.9001,0.0500,0.1000,0.0000,240.507,179.064,17.835,7.722,-4.0883,5.4680,0.0994,18.4558,43.8651,8.9965,14.6126,48.2933,6.0000,6.5665,-40.9716,-26.6573
9.0501,9.0001,9.0001,0.0500,0.1000,0.0000,240.607,180.404,17.878,7.699,-2.9265,3.9598,0.0183,18.1496,44.2786,9.0061,14.3413,48.8284,6.0000,6.6334,-39.9472,-26.4600
9.1501,9.1001,9.1001,0.0500,0.1000,0.0000,238.996,179.298,16.982,7.645,-3.4477,4.6420,0.1750,17.8021,44.7466,9.0194,14.0786,49.3678,6.0000,6.6406,-38.8770,-26.5567
9.2501,9.2001,9.2001,0.0500,0.1000,0.0000,239.671,180.129,16.730,7.714,-4.0569,5.4847,-0.4930,17.4120,45.2734,8.9847,13.8253,49.9117,6.0000,6.5612,-37.7312,-26.5651
9.3501,9.3001,9.3001,0.0500,0.1000,0.0000,238.492,178.256,17.727,8.051,-3.0052,4.0066,0.3335,17.0988,45.6927,9.0171,13.5821,50.4602,6.0000,6.6302,-36.4313,-26.5798
9.4501,9.4001,9.4001,0.0500,0.1000,0.0000,240.124,179.890,17.487,8.015,-3.4299,4.6941,0.0151,16.7535,46.1663,9.0150,13.3498,51.0134,6.0000,6.6279,-35.0941,-26.5687
9.5501,9.5001,9.5001,0.0500,0.1000,0.0000,240.497,178.161,17.400,8.246,-3.9198,5.5313,-0.3817,16.3811,46.6880,8.9902,13.1291,51.5713,6.0000,6.5671,-33.6794,-26.5932
9.6501,9.6001,9.6001,0.0500,0.1000,0.0000,240.096,179.997,17.837,7.808,-2.9517,4.0215,0.3059,16.0728,47.1132,9.0120,12.9207,52.1340,6.0000,6.6314,-32.1390,-26.5246
9.7501,9.7001,9.7001,0.0500,0.1000,0.0000,240.930,180.788,17.433,7.981,-3.4813,5.0677,-0.2147,15.7224,47.6252,8.9937,12.7253,52.7012,6.0000,6.5934,-30.5765,-26.5118
9.8501,9.8001,9.8001,0.0500,0.1000,0.0000,240.391,179.831,17.965,8.256,-3.3575,4.9528,0.2813,15.3895,48.1153,9.0029,12.5436,53.2731,6.0000,6.5940,-28.9058,-26.5992
9.9501,9.9001,9.9001,0.0500,0.1000,0.0000,238.759,178.574,18.242,7.905,-3.2096,4.8505,-0.1140,15.0676,48.6037,8.9981,12.3763,53.8492,6.0000,6.5961,-27.1772,-26.5424
10.0501,10.0001,10.0001,0.0500,0.1000,0.0000,238.023,180.304,17.812,8.074,-3.3381,5.3165,-0.1408,14.7445,49.1119,8.9945,12.2241,54.4296,6.0000,6.5848,-25.3761,-26.5575
10.1501,10.1001,10.1001,0.0500,0.1000,0.0000,237.443,179.802,17.427,7.588,-2.9920,4.7772,0.2000,14.4438,49.5950,9.0084,12.0875,55.0138,6.0000,6.6126,-23.5174,-26.5714
10.2501,10.2001,10.2001,0.0500,0.1000,0.0000,238.678,179.668,17.631,7.812,-3.3043,5.8591,-0.2837,14.1247,50.1517,8.9874,11.9672,55.6016,6.0000,6.5608,-21.6129,-26.5930
10.3501,10.3001,10.3001,0.0500,0.1000,0.0000,240.657,180.284,17.139,7.967,-2.6938,4.4664,0.5368,13.8480,50.6222,9.0199,11.8639,56.1926,6.0000,6.6217,-19.6208,-26.6434
10.4501,10.4001,10.4001,0.0500,0.1000,0.0000,241.404,178.817,16.814,7.825,-2.9055,5.5279,-0.2037,13.5568,51.1801,8.9972,11.7779,56.7864,6.0000,6.5834,-17.6191,-26.5896
10.5501,10.5001,10.5001,0.0500,0.1000,0.0000,241.178,179.895,16.938,7.536,-2.7430,5.3691,0.0619,13.2848,51.7100,9.0053,11.7099,57.3825,6.0000,6.5917,-15.5311,-26.6324
10.6501,10.6001,10.6001,0.0500,0.1000,0.0000,241.675,181.189,16.843,7.269,-2.5659,5.2640,0.0204,13.0278,52.2419,9.0052,11.6603,57.9804,6.0000,6.6025,-13.4191,-26.5841
10.7502,10.7001,10.7001,0.0500,0.1000,0.0000,242.184,181.568,17.008,7.279,-2.6062,6.1520,-0.0257,12.7740,52.8235,9.0038,11.6295,58.5796,6.0000,6.5747,-11.2606,-26.6911
10.8502,10.8002,10.8002,0.0500,0.1000,0.0000,240.192,180.694,17.562,7.196,-2.3118,5.3744,-0.1782,12.5429,53.3672,8.9951,11.6180,59.1795,6.0000,6.5857,-9.0568,-26.5585
10.9502,10.9002,10.9002,0.0500,0.1000,0.0000,240.730,179.431,17.312,7.377,-2.2336,5.9117,0.0201,12.3222,53.9406,9.0007,11.6260,59.7794,6.0000,6.5835,-6.8146,-26.6233
11.0502,11.0002,11.0002,0.0500,0.1000,0.0000,239.577,178.524,16.943,7.156,-1.9845,5.2044,0.0043,12.1268,54.4396,9.0017,11.6455,59.6402,6.0000,6.0041,-5.3082,-29.4486
11.1502,11.1002,11.1002,0.0500,0.1000,0.0000,238.879,178.333,19.292,9.930,-1.5850,3.0277,0.0028,11.9698,54.7343,9.0020,11.6472,59.0402,6.0000,5.2362,-4.3115,-34.3376
11.2502,11.2002,11.2002,0.0500,0.1000,0.0000,239.710,177.362,21.419,12.709,-1.2445,1.2454,0.0014,11.8469,54.8523,9.0021,11.6287,58.4405,6.0000,4.6580,-3.5130,-39.3782
11.3502,11.3002,11.3002,0.0500,0.1000,0.0000,240.456,178.092,24.756,16.084,-0.9329,-0.1978,0.0001,11.7552,54.8271,9.0021,11.5896,57.8418,6.0000,4.2297,-3.1830,-44.3493
11.4502,11.4002,11.4002,0.0500,0.1000,0.0000,241.504,179.476,28.351,19.395,-0.6031,-1.3695,-0.0011,11.6971,54.6859,9.0020,11.5299,57.2448,6.0000,3.9178,-3.7829,-49.0216
11.5502,11.5002,11.5002,0.0500,0.1000,0.0000,242.230,180.717,30.118,23.018,-0.1786,-2.3011,-0.0024,11.6827,54.4530,9.0018,11.4495,56.6503,6.0000,3.6952,-6.1113,-53.1943
11.6502,11.6002,11.6002,0.0500,0.1000,0.0000,240.635,181.131,32.994,27.615,0.4470,-2.9444,-0.0036,11.7321,54.1582,9.0014,11.3485,56.0589,6.0000,3.5397,-11.4528,-56.7184
11.7502,11.7002,11.7002,0.0500,0.1000,0.0000,241.756,180.997,37.310,30.161,1.2794,-3.1665,-0.0045,11.8644,53.8432,9.0009,11.2269,55.4713,6.0000,3.4387,-21.4088,-59.3837
11.8502,11.8002,11.8002,0.0500,0.1000,0.0000,241.923,181.316,37.627,33.371,2.1356,-2.9906,-0.0047,12.0817,53.5466,9.0005,11.0848,54.8884,6.0000,3.3998,-36.5900,-60.4996
11.9502,11.9002,11.9002,0.0500,0.1000,0.0000,242.327,181.687,37.547,31.229,2.9058,-2.5995,-0.0045,12.3755,53.2892,9.0000,10.9224,54.3109,6.0000,3.4521,-54.8373,-58.9685
12.0502,12.0002,12.0002,0.0500,0.1000,0.0000,241.922,181.406,31.910,27.203,3.5972,-2.1167,-0.0041,12.7384,53.0803,8.9996,10.7399,53.7393,6.0000,3.6315,-71.7648,-54.4950
12.1502,12.1002,12.1002,0.0500,0.1000,0.0000,239.504,180.709,29.895,23.525,4.2523,-1.5912,-0.0035,13.1670,52.9240,8.9993,10.5377,53.1745,6.0000,3.9665,-84.6045,-48.1588
12.2502,12.2002,12.2002,0.0500,0.1000,0.0000,240.693,179.431,29.138,21.044,4.9183,-1.0344,-0.0029,13.6625,52.8236,8.9990,10.3160,52.6169,6.0000,4.4718,-93.5543,-41.3319
12.3502,12.3002,12.3002,0.0500,0.1000,0.0000,240.650,178.185,26.461,16.636,5.6404,-0.4405,-0.0020,14.2308,52.7828,8.9988,10.0753,52.0674,6.0000,5.1512,-99.7801,-34.9556
12.4502,12.4002,12.4002,0.0500,0.1000,0.0000,240.283,179.607,23.104,12.164,6.4592,0.2025,-0.0008,14.8817,52.8067,8.9987,9.8160,51.5263,6.0000,6.0045,-104.1892,-29.4210
12.5502,12.5002,12.5002,0.0500,0.1000,0.0000,240.882,180.410,19.921,9.055,7.3764,0.8938,0.0019,15.6202,52.8978,8.9991,9.5386,50.9943,6.0000,7.0260,-107.3787,-24.8128
