t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
3.9500,239.338,178.797,17.180,6.539,6.3266,6.0463,1.1688,18.1616,16.6134,9.0156,23.4642,20.7110,6.0000,7.3323,52.3114,-23.8491
4.0500,238.109,179.305,18.524,7.224,6.9570,6.6600,1.0060,18.8590,17.2818,9.1109,23.6357,21.2859,6.0000,6.9483,50.0341,-26.1342
4.1500,237.716,179.495,19.051,8.691,7.1524,6.9231,-0.0452,19.5579,17.9562,9.1018,23.7869,21.8665,6.0000,6.5230,47.2484,-27.8975
4.2500,239.063,178.007,19.653,9.644,5.6301,5.2629,-0.8938,20.1130,18.4727,9.0140,23.9178,22.4521,6.0000,6.2575,43.7214,-28.2765
4.3500,241.015,179.528,19.997,9.630,4.0667,3.3940,-0.8881,20.5135,18.8036,8.9274,24.0283,23.0418,6.0000,6.2172,39.6774,-27.5711
4.4500,242.194,178.271,20.279,9.356,2.7446,1.6495,-0.5473,20.7831,18.9612,8.8769,24.1184,23.6349,6.0000,6.4044,35.5211,-26.1909
4.5500,241.031,179.241,19.269,8.298,1.7216,0.1679,0.2508,20.9586,18.9854,8.9143,24.1881,24.2308,6.0000,6.7975,31.6288,-24.9159
4.6500,242.236,180.182,18.205,7.534,1.9127,0.8938,1.2516,21.1524,19.0824,9.0358,24.2376,24.8288,6.0000,7.1773,28.2406,-24.5756
4.7500,241.930,178.506,16.773,6.820,2.4188,2.3787,1.0450,21.3959,19.3268,9.1379,24.2670,25.4280,6.0000,7.4205,25.2100,-24.5825
4.8500,241.281,179.338,16.806,6.877,2.7933,3.7313,0.6334,21.6763,19.7059,9.1988,24.2766,26.0279,6.0000,7.5304,22.3668,-24.7101
4.9500,241.392,180.153,16.461,6.763,3.0534,4.9643,0.1777,21.9823,20.2078,9.2144,24.2666,26.6278,6.0000,7.5174,19.5956,-24.8865
5.0500,240.511,179.915,16.044,6.890,3.2131,6.0936,-0.2693,22.3038,20.8222,9.1855,24.2373,27.2271,6.0000,7.3929,16.8086,-25.0878
5.1500,240.971,179.548,16.820,7.117,3.2823,7.1341,-0.6742,22.6318,21.5403,9.1165,24.1891,27.8251,6.0000,7.1686,13.9292,-25.3198
5.2500,239.542,178.003,17.004,7.534,3.2678,8.1033,-0.9896,22.9580,22.3552,9.0175,24.1225,28.4214,6.0000,6.8571,10.8810,-25.6368
5.3500,240.035,179.260,17.137,8.080,3.1732,9.0186,-0.9691,23.2727,23.2426,8.9382,24.0380,29.0154,6.0000,6.5046,7.5680,-26.3566
5.4500,240.189,179.717,17.280,8.498,2.8337,7.4006,0.1243,23.5547,23.9701,8.9512,23.9359,29.6066,6.0000,6.3553,3.8876,-27.1594
5.5500,239.970,180.189,17.452,8.254,2.5382,5.0211,0.4899,23.8079,24.4616,8.9997,23.8169,30.1947,6.0000,6.4520,0.1088,-27.2023
5.6500,241.321,179.928,16.615,7.929,2.3657,2.8575,0.3501,24.0413,24.7762,9.0226,23.6816,30.7792,6.0000,6.7128,-3.4137,-26.2783
5.7500,240.096,178.783,15.528,7.142,1.9975,4.0129,-0.2334,24.2387,25.1838,9.0000,23.5306,31.3598,6.0000,6.8852,-6.5270,-25.3613
5.8500,240.240,178.180,15.495,6.974,1.5612,5.3319,-0.2232,24.3924,25.7227,8.9785,23.3644,31.9364,6.0000,6.9499,-9.3796,-24.9115
5.9500,239.438,178.254,15.531,6.907,1.0908,6.5100,-0.1062,24.4990,26.3787,8.9688,23.1838,32.5085,6.0000,6.9197,-12.0940,-24.9390
6.0500,240.380,180.133,15.993,6.643,0.5941,7.5561,0.0572,24.5558,27.1387,8.9754,22.9895,33.0761,6.0000,6.8061,-14.7616,-25.4473
6.1500,240.062,180.566,16.153,6.689,0.0752,8.4820,0.2284,24.5605,27.9908,8.9986,22.7821,33.6391,6.0000,6.6197,-17.4599,-26.4439
6.2500,239.380,181.050,15.873,6.972,-0.2406,8.6608,0.0910,24.5431,28.8351,9.0097,22.5623,34.1974,6.0000,6.4418,-20.2546,-27.3463
6.3501,238.086,179.510,15.571,7.260,0.3749,6.2672,-0.0752,24.5838,29.4514,9.0021,22.3309,34.7510,6.0000,6.4758,-23.0278,-27.1146
6.4501,238.621,179.878,14.865,6.982,1.0093,4.0879,-0.0690,24.6660,29.8988,8.9972,22.0885,35.2999,6.0000,6.6753,-25.5295,-26.1923
6.5501,240.464,178.447,15.370,6.497,0.1835,5.2471,0.0370,24.6804,30.4284,9.0008,21.8360,35.8441,6.0000,6.7961,-27.7261,-25.7249
6.6501,240.530,178.795,14.847,6.471,-0.6198,6.2766,0.0295,24.6146,31.0604,9.0036,21.5740,36.3839,6.0000,6.8094,-29.7500,-25.6971
6.7501,239.711,179.089,15.039,6.757,-1.3944,7.1818,0.0018,24.4715,31.7823,9.0035,21.3033,36.9193,6.0000,6.7237,-31.6802,-26.0495
6.8601,240.217,179.256,16.383,7.340,-2.2123,8.0481,-0.0418,24.2301,32.6642,8.9989,20.9963,37.5036,6.0000,6.5294,-33.7686,-26.8435
6.9601,241.408,180.499,16.840,7.738,-1.8063,7.0031,-0.0277,24.0553,33.3540,8.9965,20.7097,38.0307,6.0000,6.4657,-35.5956,-27.1063
7.0601,242.167,179.394,16.381,7.947,-0.6695,4.9091,0.0367,23.9875,33.8445,9.0021,20.4167,38.5543,6.0000,6.6111,-37.1840,-26.5158
7.1601,240.487,177.919,16.364,7.498,-1.0233,5.0105,0.0748,23.8806,34.3498,9.0090,20.1180,39.0746,6.0000,6.7302,-38.5475,-26.0752
7.2601,241.541,179.781,15.787,7.087,-1.9538,5.9077,-0.0349,23.6810,34.9444,9.0053,19.8142,39.5921,6.0000,6.7339,-39.7741,-26.0247
7.3601,239.763,180.592,15.844,7.380,-2.8225,6.7008,-0.0912,23.3948,35.6178,8.9967,19.5063,40.1070,6.0000,6.6344,-40.9136,-26.3633
7.4601,241.186,180.266,16.707,7.456,-3.4017,7.1198,0.1474,23.0751,36.3035,9.0054,19.1948,40.6198,6.0000,6.5178,-41.9712,-26.9607
7.5601,239.947,179.639,17.160,7.398,-1.9902,5.1321,0.0202,22.8816,36.8091,9.0026,18.8805,41.1309,6.0000,6.5927,-42.8095,-26.6014
7.6601,239.819,179.737,17.165,7.402,-1.8836,4.7320,-0.2475,22.6888,37.2861,8.9805,18.5640,41.6407,6.0000,6.6800,-43.4636,-26.0148
7.7601,241.106,180.809,17.719,7.597,-2.8116,5.5521,0.1149,22.4034,37.8449,8.9926,18.2463,42.1496,6.0000,6.6731,-44.0181,-26.1594
7.8601,239.471,179.582,17.073,8.052,-3.6772,6.3027,0.2435,22.0346,38.4753,9.0082,17.9278,42.6581,6.0000,6.5705,-44.4930,-26.7537
7.9601,238.138,179.842,18.095,8.188,-3.1072,5.4595,-0.2843,21.7306,39.0130,8.9847,17.6094,43.1667,6.0000,6.5505,-44.7932,-26.6121
8.0601,238.468,179.651,17.801,8.105,-2.0745,4.1220,0.4757,21.5078,39.4413,9.0187,17.2917,43.6757,6.0000,6.6767,-44.8932,-26.3953
8.1601,238.557,178.808,17.082,7.680,-3.0070,4.9755,0.1436,21.2032,39.9423,9.0302,16.9755,44.1856,6.0000,6.6948,-44.9119,-26.4280
8.2601,240.368,178.947,16.870,7.838,-3.8254,5.7205,-0.3688,20.8168,40.5180,8.9935,16.6615,44.6969,6.0000,6.5919,-44.8555,-26.5171
8.3601,239.286,178.021,17.983,8.149,-3.5919,5.3182,0.0254,20.4652,41.0407,8.9956,16.3504,45.2099,6.0000,6.5612,-44.6414,-26.6720
8.4601,239.663,179.425,17.741,8.184,-2.5379,4.0166,0.0426,20.1982,41.4567,9.0030,16.0429,45.7251,6.0000,6.6532,-44.2479,-26.3445
8.5601,241.035,180.373,17.240,7.867,-3.4294,4.9180,-0.0805,19.8515,41.9525,8.9961,15.7398,46.2429,6.0000,6.6371,-43.7988,-26.3465
8.6601,240.136,181.454,18.011,7.863,-4.2174,5.7334,0.1217,19.4569,42.4938,9.0086,15.4417,46.7636,6.0000,6.5700,-43.2575,-26.7604
8.7601,239.873,180.599,17.239,7.685,-2.8344,4.0326,-0.2709,19.1567,42.9168,8.9878,15.1494,47.2876,6.0000,6.6220,-42.5327,-26.3315
8.8601,241.310,179.519,17.188,7.661,-3.4367,4.7014,0.1379,18.8091,43.3916,9.0009,14.8636,47.8152,6.0000,6.6258,-41.7478,-26.4419
8.9601,240.507,179.063,17.859,7.742,-4.1080,5.4893,-0.0531,18.4213,43.9115,8.9935,14.5851,48.3466,6.0000,6.5658,-40.8757,-26.6310
9.0601,240.607,180.404,17.848,7.679,-2.8478,3.8560,0.1789,18.1179,44.3212,9.0100,14.3146,48.8821,6.0000,6.6399,-39.8417,-26.4691
9.1601,238.996,179.298,16.980,7.647,-3.5143,4.7315,0.1123,17.7639,44.7981,9.0171,14.0528,49.4220,6.0000,6.6344,-38.7673,-26.5616
9.2601,239.671,180.128,16.759,7.728,-4.1183,5.5727,-0.5280,17.3772,45.3202,8.9841,13.8005,49.9664,6.0000,6.5611,-37.6069,-26.5599
9.3601,238.492,178.257,17.694,8.036,-2.9143,3.8774,0.4742,17.0667,45.7361,9.0206,13.5584,50.5153,6.0000,6.6358,-36.2990,-26.5895
9.4601,240.124,179.890,17.487,8.015,-3.4827,4.7810,-0.0682,16.7160,46.2185,9.0105,13.3272,51.0690,6.0000,6.6208,-34.9578,-26.5564
9.5601,240.496,178.161,17.418,8.258,-3.8304,5.3947,-0.2253,16.3486,46.7329,8.9927,13.1077,51.6274,6.0000,6.5710,-33.5286,-26.6005
9.6601,240.096,179.998,17.812,7.793,-3.0055,4.1242,0.2320,16.0401,47.1597,9.0113,12.9006,52.1905,6.0000,6.6328,-31.9842,-26.5126
9.7601,240.930,180.788,17.443,7.985,-3.5324,5.1735,-0.2356,15.6849,47.6816,8.9933,12.7065,52.7582,6.0000,6.5852,-30.4170,-26.5441
9.8601,240.391,179.831,17.955,8.254,-3.2435,4.7468,0.2405,15.3591,48.1596,8.9993,12.5262,53.3305,6.0000,6.5971,-28.7334,-26.5510
9.9601,238.759,178.574,18.239,7.903,-3.2430,4.9390,-0.0163,15.0334,48.6578,9.0016,12.3604,53.9071,6.0000,6.5932,-27.0025,-26.5893
10.0601,238.023,180.304,17.815,8.071,-3.2400,5.1170,-0.2219,14.7161,49.1551,8.9955,12.2097,54.4878,6.0000,6.5921,-25.1897,-26.5348
10.1601,237.444,179.802,17.417,7.586,-3.0292,4.8950,0.1761,14.4119,49.6496,9.0080,12.0747,55.0724,6.0000,6.6090,-23.3308,-26.5833
10.2601,238.678,179.667,17.652,7.821,-3.3046,5.8903,-0.4333,14.0959,50.2005,8.9876,11.9561,55.6606,6.0000,6.5635,-21.4152,-26.5826
10.3601,240.658,180.284,17.113,7.960,-2.7235,4.5923,0.5207,13.8197,50.6735,9.0214,11.8545,56.2519,6.0000,6.6234,-19.4219,-26.6501
10.4601,241.404,178.816,16.821,7.827,-2.9214,5.6250,-0.2863,13.5268,51.2412,8.9930,11.7703,56.8459,6.0000,6.5741,-17.4163,-26.5893
10.5601,241.178,179.895,16.927,7.532,-2.6775,5.1676,0.1567,13.2595,51.7583,9.0087,11.7041,57.4422,6.0000,6.5984,-15.3194,-26.6353
10.6601,241.675,181.189,16.838,7.265,-2.5757,5.3724,-0.0519,13.0016,52.3012,9.0020,11.6564,58.0403,6.0000,6.5970,-13.2072,-26.5765
10.7602,242.184,181.568,17.013,7.288,-2.5580,5.9692,0.1056,12.7510,52.8729,9.0045,11.6275,58.6396,6.0000,6.5806,-11.0393,-26.6722
10.8602,240.192,180.694,17.557,7.190,-2.3144,5.4985,-0.1651,12.5198,53.4277,8.9962,11.6179,59.2395,6.0000,6.5825,-8.8361,-26.5832
10.9602,240.730,179.431,17.307,7.374,-2.1932,5.6832,-0.0383,12.3013,53.9949,9.0012,11.6279,59.8394,6.0000,6.5864,-6.5882,-26.6146
11.0602,239.574,178.520,17.220,7.387,-1.9420,4.9738,0.0042,12.1094,54.4782,9.0017,11.6466,59.5802,6.0000,5.9175,-5.2048,-29.9251
11.1602,238.876,178.331,19.574,10.213,-1.5486,2.8318,0.0026,11.9561,54.7534,9.0020,11.6463,58.9802,6.0000,5.1706,-4.2193,-34.8382
11.2602,239.708,177.363,21.692,13.021,-1.2126,1.0871,0.0013,11.8363,54.8557,9.0021,11.6257,58.3806,6.0000,4.6091,-3.4531,-39.8822
11.3602,240.455,178.096,25.029,16.418,-0.9017,-0.3263,-0.0000,11.7478,54.8178,9.0021,11.5845,57.7820,6.0000,4.1937,-3.1912,-44.8336
11.4602,241.504,179.482,28.623,19.730,-0.5665,-1.4734,-0.0013,11.6934,54.6663,9.0020,11.5228,57.1853,6.0000,3.8920,-3.9216,-49.4642
11.5602,242.225,180.725,30.392,23.374,-0.1268,-2.3803,-0.0025,11.6844,54.4257,9.0017,11.4404,56.5910,6.0000,3.6769,-6.4832,-53.5780
11.6602,240.640,181.140,33.294,27.985,0.5230,-2.9874,-0.0037,11.7414,54.1268,9.0013,11.3373,55.9999,6.0000,3.5272,-12.2166,-57.0296
11.7602,241.767,181.005,37.565,30.454,1.3671,-3.1640,-0.0045,11.8824,53.8123,9.0009,11.2136,55.4128,6.0000,3.4316,-22.7074,-59.5828
11.8602,241.940,181.318,37.710,33.480,2.2170,-2.9584,-0.0047,12.1078,53.5189,9.0004,11.0694,54.8304,6.0000,3.4004,-38.3419,-60.4814
11.9602,242.345,181.678,37.230,30.913,2.9779,-2.5541,-0.0044,12.4088,53.2661,9.0000,10.9050,54.2534,6.0000,3.4638,-56.6539,-58.6448
12.0602,241.932,181.389,31.269,26.514,3.6636,-2.0657,-0.0040,12.7784,53.0622,8.9996,10.7206,53.6825,6.0000,3.6577,-73.2841,-53.9224
12.1602,239.512,180.708,29.953,23.356,4.3176,-1.5370,-0.0035,13.2135,52.9114,8.9992,10.5164,53.1184,6.0000,4.0093,-85.6546,-47.4778
12.2602,240.702,179.428,28.949,20.653,4.9872,-0.9768,-0.0028,13.7159,52.8167,8.9990,10.2928,52.5616,6.0000,4.5319,-94.2813,-40.6638
12.3602,240.656,178.182,26.134,16.197,5.7173,-0.3787,-0.0019,14.2920,52.7822,8.9988,10.0502,52.0129,6.0000,5.2287,-100.2919,-34.3616
12.4602,240.288,179.608,22.781,11.810,6.5478,0.2701,-0.0006,14.9518,52.8129,8.9987,9.7891,51.4727,6.0000,6.0995,-104.5557,-28.9176
12.5602,240.885,180.413,19.613,8.775,7.4654,0.9617,0.0024,15.6927,52.9076,8.9992,9.5099,50.9416,6.0000,7.1309,-107.6384,-24.4239
12.6602,241.135,180.838,16.391,6.408,6.1088,0.5558,0.0149,16.2934,52.9593,9.0007,9.2132,50.4202,6.0000,8.0835,-109.7259,-21.3971
12.7602,241.219,180.734,15.104,5.153,3.9804,-0.2573,0.0127,16.6822,52.9299,9.0019,8.8995,49.9087,6.0000,8.8584,-111.2118,-19.4504
12.8602,240.561,181.734,13.366,4.462,2.0620,-1.0055,0.0098,16.8801,52.8260,9.0029,8.5694,49.4077,6.0000,9.4621,-112.3553,-18.1684
12.9602,239.103,179.809,12.605,4.096,0.3325,-1.6932,0.0070,16.9059,52.6537,9.0036,8.2236,48.9174,6.0000,9.9058,-113.2809,-17.3343
13.0602,238.255,178.461,12.622,3.867,-1.2264,-2.3251,0.0043,16.7765,52.4183,9.0040,7.8627,48.4381,6.0000,10.2022,-114.0583,-16.8193
13.1602,240.370,179.169,11.819,3.714,-2.6315,-2.9057,0.0019,16.5073,52.1252,9.0042,7.4873,47.9701,6.0000,10.3640,-114.7292,-16.5508
13.2602,238.637,179.592,11.728,3.549,-3.8978,-3.4390,-0.0003,16.1120,51.7789,9.0042,7.0981,47.5135,6.0000,10.4034,-115.3193,-16.4863
13.3602,237.609,180.084,11.471,3.590,-5.0390,-3.9291,-0.0022,15.6032,51.3838,9.0039,6.6958,47.0683,6.0000,10.3320,-115.8445,-16.6022
13.4602,237.016,179.772,11.810,3.607,-6.0672,-4.3793,-0.0039,14.9920,50.9439,9.0035,6.2812,46.6347,6.0000,10.1603,-116.3153,-16.8882
13.5602,237.480,179.226,11.712,3.583,-6.9935,-4.7929,-0.0052,14.2887,50.4628,9.0030,5.8548,46.2126,6.0000,9.8982,-116.7384,-17.3452
13.6602,239.700,180.377,11.544,3.765,-7.8281,-5.1727,-0.0064,13.5022,49.9438,9.0024,5.4173,45.8020,6.0000,9.5549,-117.1179,-17.9838
13.7602,238.460,181.077,12.098,3.976,-8.5800,-5.5213,-0.0072,12.6410,49.3901,9.0017,4.9695,45.4026,6.0000,9.1391,-117.4556,-18.8260
13.8602,238.917,179.479,12.573,4.255,-9.2575,-5.8411,-0.0076,11.7123,48.8046,9.0009,4.5121,45.0144,6.0000,8.6589,-117.7520,-19.9092
13.9602,239.147,178.839,12.818,4.913,-9.8681,-6.1339,-0.0077,10.7228,48.1899,9.0001,4.0456,44.6371,6.0000,8.1222,-118.0065,-21.2829
14.0602,240.270,178.338,13.846,5.663,-10.4188,-6.4016,-0.0071,9.6786,47.5486,8.9994,3.5707,44.2704,6.0000,7.5373,-118.2114,-23.0234
14.1602,238.970,177.401,15.028,6.649,-10.9157,-6.6455,-0.0054,8.5849,46.8830,8.9989,3.0881,43.9139,6.0000,6.9127,-118.3607,-25.2430
14.2602,238.628,179.189,16.134,7.669,-11.3646,-6.8668,0.0029,7.4722,46.2100,8.9997,2.5983,43.5674,6.0000,6.2848,-118.4488,-27.9897
14.3602,240.530,180.669,17.490,9.250,-9.4657,-5.7498,0.0173,6.5364,45.6414,9.0014,2.1020,43.2302,6.0000,5.8522,-118.5128,-30.2919
14.4602,240.398,180.730,18.675,9.740,-7.3078,-4.4875,0.0127,5.8164,45.1989,9.0027,1.5997,42.9021,6.0000,5.6421,-118.5532,-31.5648
14.5602,240.420,180.067,19.601,9.627,-5.1958,-3.2567,0.0066,5.3060,44.8785,9.0033,1.0920,42.5824,6.0000,5.6402,-118.5611,-31.5838
14.6602,238.861,178.931,18.731,9.582,-3.2699,-2.1414,-0.0002,4.9877,44.6694,9.0032,0.5794,42.2706,6.0000,5.8283,-118.5296,-30.4492
14.7602,237.805,178.647,17.772,8.375,-1.4802,-1.1143,-0.0080,4.8477,44.5625,9.0024,0.0623,41.9661,6.0000,6.1981,-118.4619,-28.4443
14.8602,238.082,178.158,16.214,7.468,0.1689,-0.1774,-0.0196,4.8587,44.5416,8.9952,-0.4586,41.6684,6.0000,6.7277,-118.3689,-25.9533
14.9602,239.996,177.450,14.444,6.300,-0.5995,-0.5687,-0.1525,4.7917,44.4810,8.9803,-0.9829,41.3767,6.0000,7.1853,-118.2543,-24.0555
15.0602,240.071,179.132,14.149,5.701,-2.0559,-1.3316,-0.0821,4.5797,44.3446,8.9724,-1.5102,41.0904,6.0000,7.5017,-118.1161,-22.9127
15.1603,240.012,177.783,13.286,5.137,-3.3763,-2.0157,-0.0222,4.2364,44.1401,8.9704,-2.0401,40.8089,6.0000,7.6862,-117.9592,-22.3155
15.2603,241.487,179.889,13.605,5.165,-4.5736,-2.6287,0.0265,3.7738,43.8746,8.9732,-2.5721,40.5315,6.0000,7.7492,-117.7866,-22.1467
15.3603,241.679,178.943,13.980,4.975,-5.6596,-3.1774,0.0640,3.2031,43.5545,8.9797,-3.1058,40.2573,6.0000,7.7016,-117.6000,-22.3435
15.4603,242.517,177.925,13.824,5.250,-6.6448,-3.6682,0.0896,2.5343,43.1856,8.9887,-3.6408,39.9858,6.0000,7.5542,-117.4003,-22.8791
15.5603,241.176,178.844,14.379,5.468,-7.5389,-4.1065,0.1015,1.7765,42.7731,8.9988,-4.1768,39.7161,6.0000,7.3172,-117.1880,-23.7527
15.6603,241.576,180.299,15.313,6.143,-8.3504,-4.4975,0.0950,0.9379,42.3217,9.0080,-4.7133,39.4475,6.0000,7.0004,-116.9635,-24.9850
15.7603,240.053,181.289,16.131,6.714,-9.0866,-4.8456,0.0522,0.0261,41.8356,9.0121,-5.2500,39.1793,6.0000,6.6126,-116.7268,-26.6042
15.8603,240.513,180.232,17.322,7.285,-8.8121,-4.6834,-0.2736,-0.8418,41.3741,8.9881,-5.7865,38.9106,6.0000,6.2618,-116.4798,-27.9794
15.9603,239.985,181.254,17.260,8.008,-6.5869,-3.5472,-0.1935,-1.4895,41.0249,8.9696,-6.3225,38.6409,6.0000,6.1338,-116.2477,-28.4210
16.0603,241.159,179.635,17.647,8.172,-4.4253,-2.4480,-0.0493,-1.9226,40.7849,8.9656,-6.8574,38.3692,6.0000,6.2247,-116.0666,-27.9266
16.1603,240.324,180.823,16.859,7.478,-2.4683,-1.4557,0.1398,-2.1611,40.6435,8.9818,-7.3911,38.0949,6.0000,6.5193,-115.9617,-26.7184
16.2603,241.145,180.549,16.189,6.707,-1.8172,-1.1116,0.5765,-2.3512,40.5284,9.0344,-7.9230,37.8173,6.0000,6.8819,-115.9293,-25.6912
16.3603,240.092,179.002,15.642,6.279,-3.1776,-1.7642,0.3441,-2.6748,40.3491,9.0675,-8.4527,37.5356,6.0000,7.1039,-115.9478,-25.1260
